TF_gene,tissue_bladder,TF_transcript_id_bladder,target_gene_bladder,target_transcript_id_bladder,importance_bladder,bladder_percentage,bladder_opposite_percentage,tissue_uterus,TF_transcript_id_uterus,target_gene_uterus,target_transcript_id_uterus,importance_uterus,uterus_percentage,uterus_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
HSPA8,bladder,HSPA8-219,PARP9,PARP9-207,3.677756220303723,0.09364548494983276,0.9063545150501673,uterus,HSPA8-206,RBCK1,RBCK1-212,4.044676355256532,0.8720334269682697,0.1279665730317303,0.0,0,False
FOXK1,bladder,FOXK1-202,DMTF1,DMTF1-208,3.6772279925937217,0.11871348811140571,0.8812865118885943,uterus,FOXK1-202,NCOR1,NCOR1-219,4.772779923797438,0.9125266686985676,0.08747333130143242,0.0,0,False
DNM2,bladder,DNM2-221,ZHX1,ZHX1-208,3.677015792947164,0.12757314419279434,0.8724268558072057,uterus,DNM2-213,HDAC7,HDAC7-217,6.470494439600685,0.9041404562951836,0.09585954370481642,0.0,0,False
ETV6,bladder,0,YBX3,YBX3-212,3.673650451020663,0.10482188784706042,0.8951781121529396,uterus,0,ETV6,ETV6-202,4.068656107377112,0.8100091808903453,0.18999081910965465,0.0,0,False
AIFM1,bladder,AIFM1-205,ZNF205,ZNF205-202,3.6701537532483055,0.07604752603210506,0.9239524739678949,uterus,AIFM1-201,COPS5,COPS5-201,4.013078187875077,0.8629405979581821,0.13705940204181788,0.0,0,False
PTS,bladder,PTS-207,ZNF382,ZNF382-201,3.668787058362852,0.0961225395885748,0.9038774604114252,uterus,PTS-205,DMTF1,DMTF1-223,4.1394577438670925,0.9257698359181838,0.07423016408181615,0.0,0,False
SELENOW,bladder,SELENOW-201,SRSF2,SRSF2-208,3.668048785725957,0.1129028424755205,0.8870971575244795,uterus,SELENOW-204,STAT6,STAT6-217,4.133272199575087,0.8931068525756327,0.10689314742436729,0.0,0,False
THAP1,bladder,0,TFE3,TFE3-201,3.666278228515965,0.11116419971934416,0.8888358002806558,uterus,0,THAP1,THAP1-201,6.178179106140729,0.8774005170344382,0.12259948296556178,0.0,0,False
ZNF644,bladder,ZNF644-202,PPP1R13L,PPP1R13L-202,3.664107545612849,0.0,0.0,uterus,ZNF644-202,EID1,EID1-202,5.686136098072255,0.9103826643853623,0.0896173356146377,0.0,0,False
RAP1B,bladder,RAP1B-224,SP3,SP3-203,3.663569428564437,0.10554973369488892,0.894450266305111,uterus,RAP1B-213,ASXL1,ASXL1-206,4.0135263807006565,0.9095901790659036,0.09040982093409644,0.0,0,False
PRUNE1,bladder,PRUNE1-204,MAZ,MAZ-209,3.6618780892203824,0.12020603776202747,0.8797939622379726,uterus,PRUNE1-209,PRRX1,PRRX1-205,4.683801309111006,0.0,0.0,0.0,0,False
AP4B1,bladder,AP4B1-207,ETV1,ETV1-206,3.661240440374137,0.0,0.0,uterus,AP4B1-207,LYAR,LYAR-203,4.225325449411961,0.8905744930943286,0.10942550690567143,0.0,0,False
DNAJA3,bladder,0,PIAS1,PIAS1-202,3.660958586674522,0.13287496282300246,0.8671250371769975,uterus,DNAJA3-202,MBD3,MBD3-201,4.42231676304073,0.9198439882991225,0.0801560117008775,0.0,0,False
POLR2A,bladder,POLR2A-207,E4F1,E4F1-209,3.6600154045342537,0.09772859851246901,0.902271401487531,uterus,POLR2A-202,COPS5,COPS5-210,3.939195490548225,0.9243641567701926,0.07563584322980743,2.90721042432668,Upregulated,False
TGIF1,bladder,TGIF1-219,HSF4,HSF4-217,3.659476383444895,0.18915525796616245,0.8108447420338376,uterus,TGIF1-222,TGIF1,TGIF1-206,4.075634142215525,0.8576105783448101,0.14238942165518986,-4.06264051183424,Downregulated,False
PKP4,bladder,PKP4-213,STAT6,STAT6-216,3.6574896892628574,0.13156405554100073,0.8684359444589993,uterus,PKP4-214,TCF4,TCF4-216,4.060049551263452,0.9363540491035912,0.06364595089640879,0.0,0,False
EEF1D,bladder,EEF1D-216,MED1,MED1-202,3.656545360088224,0.11353355407359045,0.8864664459264096,uterus,EEF1D-208,KAT2A,KAT2A-205,3.8635952529337287,0.9030516919244344,0.09694830807556565,0.0,0,False
CNTNAP1,bladder,CNTNAP1-201,AEBP1,AEBP1-201,3.6564009187043824,0.0661254121300257,0.9338745878699743,uterus,CNTNAP1-203,NCOR2,NCOR2-214,3.906728640945023,0.9260394644115574,0.07396053558844262,0.0,0,False
SMARCE1,bladder,SMARCE1-207,STAT2,STAT2-206,3.6551546091839433,0.0905070005827593,0.9094929994172407,uterus,0,SMARCE1,SMARCE1-214,5.769592889835342,0.9085669838515634,0.09143301614843657,0.0,0,False
BOD1,bladder,BOD1-201,HOXB8,HOXB8-201,3.6540640880989135,0.15490661132522973,0.8450933886747702,uterus,BOD1-202,ZNF250,ZNF250-202,5.898320460501599,0.9178054169053269,0.08219458309467309,0.0,0,False
SRSF9,bladder,SRSF9-202,ZBTB48,ZBTB48-206,3.651378002996687,0.12863593048055552,0.8713640695194445,uterus,SRSF9-202,NONO,NONO-211,4.554241105258117,0.9075538471055781,0.09244615289442193,0.0,0,False
ACIN1,bladder,ACIN1-215,ZNF205,ZNF205-202,3.645021761277463,0.07604752603210506,0.9239524739678949,uterus,ACIN1-210,RBCK1,RBCK1-214,4.197762508479976,0.9061824109300257,0.09381758906997428,0.0,0,False
DDX5,bladder,DDX5-214,TFE3,TFE3-201,3.644827696041568,0.11116419971934416,0.8888358002806558,uterus,DDX5-210,RBPJ,RBPJ-204,5.549295750541431,0.9210770659238626,0.07892293407613737,3.74971274212245,Upregulated,False
EXOC2,bladder,0,GABPA,GABPA-202,3.644516728702604,0.08474601534242215,0.9152539846575778,uterus,EXOC2-201,NCOA6,NCOA6-201,3.905071130051605,0.8871895322416359,0.11281046775836412,0.0,0,False
RFNG,bladder,RFNG-208,PARP14,PARP14-202,3.6441477400350513,0.1045506084721054,0.8954493915278946,uterus,0,ZSCAN18,ZSCAN18-210,4.974222343441776,0.9286173633440515,0.07138263665594846,0.0,0,False
POLI,bladder,POLI-201,IRF3,IRF3-201,3.643800975186085,0.11044142812241717,0.8895585718775828,uterus,POLI-216,ZNF76,ZNF76-201,3.8598715109184014,0.9127635934618512,0.08723640653814879,0.0,0,False
ZNF260,bladder,ZNF260-202,SP1,SP1-203,3.641503817469894,0.1560209030414677,0.8439790969585323,uterus,0,ZNF260,ZNF260-202,4.8247661686476,0.9014516061946288,0.09854839380537117,0.0,0,False
JPH2,bladder,JPH2-201,AKNA,AKNA-205,3.6408307035861904,0.04607522990411687,0.9539247700958832,uterus,0,SRF,SRF-201,4.363090563845594,0.899122617265577,0.10087738273442304,0.0,0,False
MTA1,bladder,MTA1-211,ZSCAN26,ZSCAN26-201,3.640315645357337,0.0,0.0,uterus,MTA1-202,MEF2B,MEF2B-201,4.237591828263886,0.9288698805628918,0.07113011943710823,0.0,0,False
NSDHL,bladder,NSDHL-201,SRSF2,SRSF2-206,3.636752526664236,0.15870679224030732,0.8412932077596926,uterus,NSDHL-203,RUVBL1,RUVBL1-201,4.098687423332849,0.8895918986782926,0.11040810132170742,0.0,0,False
ACTG2,bladder,ACTG2-204,LDB1,LDB1-201,3.636116233599304,0.1095673350109587,0.8904326649890413,uterus,ACTG2-201,CASZ1,CASZ1-201,4.585487502646379,0.7523395500099554,0.24766044999004455,-1.92751933378631,Downregulated,False
TMEM120B,bladder,TMEM120B-204,RXRG,RXRG-201,3.6339691125547393,0.0,0.0,uterus,0,DOT1L,DOT1L-201,4.033276831833002,0.9083761366785463,0.09162386332145367,0.0,0,False
UBE4B,bladder,UBE4B-206,ZFHX2,ZFHX2-202,3.633621174206632,0.07016198600594264,0.9298380139940574,uterus,UBE4B-202,CREBBP,CREBBP-201,4.368084298984759,0.9141046664422314,0.08589533355776857,0.0,0,False
HNRNPH1,bladder,HNRNPH1-210,KMT2A,KMT2A-208,3.631540804672061,0.1409045332207504,0.8590954667792496,uterus,HNRNPH1-201,ZNF76,ZNF76-203,4.279791095437946,0.8588917686865069,0.14110823131349315,0.0,0,False
ZBTB12,bladder,0,ZBTB12,ZBTB12-201,3.6313903240093066,0.08829725205484604,0.9117027479451539,uterus,0,ZBTB12,ZBTB12-201,5.080696604477172,0.9117027479451539,0.08829725205484606,0.0,0,False
KCTD2,bladder,KCTD2-202,ZMYND11,ZMYND11-206,3.630899478477717,0.11674768589324286,0.8832523141067572,uterus,0,NAB2,NAB2-201,3.8321810524359416,0.9166263241827087,0.08337367581729127,0.0,0,False
VDAC2,bladder,VDAC2-203,KCNIP3,KCNIP3-205,3.629425051896797,0.10907970419063268,0.8909202958093674,uterus,VDAC2-207,NR2C1,NR2C1-212,4.109700605065969,0.9037363126246752,0.09626368737532476,0.0,0,False
DPH1,bladder,DPH1-214,KAT6B,KAT6B-206,3.6286424326529,0.09154437456324252,0.9084556254367575,uterus,DPH1-212,EGR3,EGR3-201,4.535148785706982,0.8284403669724771,0.17155963302752286,-4.08160706700169,Downregulated,False
PATZ1,bladder,PATZ1-205,PPP1R13L,PPP1R13L-204,3.625261771150553,0.11423509144079794,0.8857649085592021,uterus,0,PATZ1,PATZ1-201,4.674600923078924,0.8999857635385653,0.1000142364614347,-5.11952690574737,Downregulated,False
LRRFIP2,bladder,LRRFIP2-205,FOS,FOS-201,3.6243571409103006,0.2917840486862,0.7082159513138,uterus,0,PGR,PGR-202,5.0849699731361655,0.9941254375177372,0.005874562482262813,0.0,0,False
ARHGAP33,bladder,ARHGAP33-203,THAP7,THAP7-202,3.622781646426274,0.11336758035950266,0.8866324196404973,uterus,0,PIAS3,PIAS3-207,4.946974896572661,0.9135245698529908,0.0864754301470092,0.0,0,False
LTBP4,bladder,LTBP4-209,TLE4,TLE4-205,3.620668405202272,0.14548099066704376,0.8545190093329562,uterus,LTBP4-213,SRSF2,SRSF2-203,4.085997684596008,0.925537432089708,0.07446256791029204,0.0,0,False
STXBP1,bladder,0,ATF2,ATF2-202,3.620013465278635,0.11271119789547915,0.8872888021045209,uterus,STXBP1-212,E2F5,E2F5-201,4.3514191650150815,0.9330026333517055,0.06699736664829448,0.0,0,False
CABIN1,bladder,CABIN1-202,IRF3,IRF3-228,3.6196383215325096,0.10443281893172837,0.8955671810682716,uterus,CABIN1-207,HMG20B,HMG20B-208,3.841339748431459,0.9301027183781878,0.06989728162181219,0.0,0,False
BCL7B,bladder,0,CAMTA1,CAMTA1-208,3.618719818857115,0.17077831652527542,0.8292216834747246,uterus,0,PLAG1,PLAG1-201,4.16826566725325,0.8670580266425829,0.1329419733574171,0.0,0,False
SRSF5,bladder,SRSF5-214,PREB,PREB-201,3.616214556946183,0.06781537507703776,0.9321846249229623,uterus,SRSF5-212,FUS,FUS-206,4.378665144745467,0.9311349430009357,0.06886505699906431,0.0,0,False
ALDH18A1,bladder,ALDH18A1-202,NFKBIE,NFKBIE-204,3.612175942667161,0.15837964317051767,0.8416203568294823,uterus,ALDH18A1-202,SMARCB1,SMARCB1-201,4.185500128543625,0.9224673586427576,0.07753264135724236,0.0,0,False
ZNF250,bladder,ZNF250-202,KAT8,KAT8-204,3.611585262222451,0.08479609268410129,0.9152039073158987,uterus,ZNF250-202,ZNF76,ZNF76-201,4.342452261464492,0.9127635934618512,0.08723640653814879,0.0,0,False
CLCN7,bladder,CLCN7-210,GTF2I,GTF2I-218,3.611444368620754,0.13381391263124134,0.8661860873687587,uterus,CLCN7-208,KMT2B,KMT2B-202,5.024106522484788,0.8846558530057694,0.11534414699423057,0.0,0,False
SORBS1,bladder,SORBS1-215,WWTR1,WWTR1-201,3.610539235042347,0.15419623342016228,0.8458037665798377,uterus,0,YAP1,YAP1-201,4.533755968513734,0.8844335962571199,0.11556640374288008,0.0,0,False
DNPH1,bladder,DNPH1-201,CXXC1,CXXC1-210,3.610443900128325,0.0,0.0,uterus,DNPH1-201,PHB1,PHB1-201,4.835694598413556,0.8665130909522899,0.1334869090477101,0.0,0,False
WWTR1,bladder,0,NFYB,NFYB-205,3.609731419247303,0.15999436143219622,0.8400056385678037,uterus,0,WWTR1,WWTR1-203,4.97003083563764,0.850694548304309,0.14930545169569098,0.0,0,False
RASSF1,bladder,RASSF1-201,ELF1,ELF1-202,3.609027727493298,0.13660984471195353,0.8633901552880465,uterus,RASSF1-201,PLSCR1,PLSCR1-212,3.898917796906819,0.9268934455375134,0.0731065544624866,0.0,0,False
VPS28,bladder,VPS28-209,ZXDC,ZXDC-203,3.608321394812709,0.09032318876438918,0.9096768112356108,uterus,VPS28-213,PML,PML-209,4.147602295798703,0.8990944170472476,0.10090558295275243,0.0,0,False
MON1B,bladder,MON1B-207,ZNF195,ZNF195-204,3.607754968054168,0.1468426367329685,0.8531573632670315,uterus,0,HIRA,HIRA-201,3.926141062426068,0.8822749680805787,0.1177250319194213,0.0,0,False
ZFC3H1,bladder,ZFC3H1-201,PHF8,PHF8-202,3.6072699326191775,0.09451668748984518,0.9054833125101548,uterus,0,ZNF274,ZNF274-206,4.959705502957471,0.8947552259659304,0.10524477403406962,0.0,0,False
DMPK,bladder,DMPK-201,SMAD3,SMAD3-201,3.604703304801118,0.13487370993068773,0.8651262900693123,uterus,DMPK-215,E2F4,E2F4-208,4.109448674939678,0.9246798151218996,0.07532018487810044,0.0,0,False
KCNIP3,bladder,KCNIP3-202,AIP,AIP-201,3.604038208841581,0.11186897478116449,0.8881310252188355,uterus,0,KCNIP3,KCNIP3-202,5.463370503026366,0.9047514070078065,0.09524859299219346,0.0,0,False
SRSF1,bladder,0,HDAC1,HDAC1-206,3.603519585904898,0.09321292700396275,0.9067870729960372,uterus,0,SF1,SF1-211,4.400893191067503,0.9076002061610435,0.09239979383895647,0.0,0,False
EIF5A,bladder,EIF5A-208,IRF3,IRF3-228,3.597092774533025,0.10443281893172837,0.8955671810682716,uterus,0,PRMT5,PRMT5-202,4.099700256682016,0.8895393851094423,0.1104606148905577,0.0,0,False
SREBF1,bladder,SREBF1-203,SREBF1,SREBF1-212,3.592780477928119,0.21109844165716457,0.7889015583428354,uterus,SREBF1-220,SREBF1,SREBF1-210,4.284631661679058,0.8449868826280369,0.1550131173719631,0.0,0,False
ARAP1,bladder,0,SIX4,SIX4-201,3.590491544700378,0.1447293447293447,0.8552706552706553,uterus,0,RBCK1,RBCK1-214,3.858370468395728,0.9061824109300257,0.09381758906997428,0.0,0,False
MRPS5,bladder,0,COPS5,COPS5-201,3.590034079514438,0.13705940204181793,0.8629405979581821,uterus,MRPS5-207,NCOR1,NCOR1-219,3.901477641932973,0.9125266686985676,0.08747333130143242,0.0,0,False
RPS16,bladder,RPS16-202,FOXJ2,FOXJ2-202,3.589305709135396,0.05909545227386306,0.940904547726137,uterus,RPS16-206,NFE2L2,NFE2L2-204,3.81645602709319,0.8993257987818781,0.10067420121812187,0.0,0,False
SPRY1,bladder,SPRY1-208,HOXC8,HOXC8-201,3.5868720027548324,0.07164685908319185,0.9283531409168082,uterus,SPRY1-205,PLSCR1,PLSCR1-206,3.9926041768574,0.9027869182727822,0.09721308172721776,0.0,0,False
ZNF692,bladder,ZNF692-209,CTCF,CTCF-202,3.5867332756196384,0.11315007498626023,0.8868499250137398,uterus,ZNF692-209,ZNF692,ZNF692-227,4.34081792380164,0.915701107709895,0.08429889229010501,0.0,0,False
CCND1,bladder,0,FHL2,FHL2-206,3.5839991828963096,0.09185814769186722,0.9081418523081328,uterus,CCND1-201,ZFHX2,ZFHX2-202,3.9412301684364968,0.9298380139940574,0.07016198600594259,0.0,0,False
PTOV1,bladder,PTOV1-205,HDAC5,HDAC5-204,3.5838675652718206,0.08740831928165768,0.9125916807183423,uterus,0,L3MBTL1,L3MBTL1-217,4.402203693440337,0.908287426599673,0.09171257340032701,0.0,0,False
RBM3,bladder,RBM3-202,PML,PML-207,3.582861628759368,0.099981833870748,0.900018166129252,uterus,RBM3-203,ZNF444,ZNF444-211,5.308857524494728,0.8865404419951013,0.11345955800489871,0.0,0,False
PIR,bladder,PIR-205,ZNF711,ZNF711-202,3.5824861441066176,0.07976108673819968,0.9202389132618003,uterus,0,PIR,PIR-201,6.418833567005786,0.7270165028740961,0.27298349712590386,-3.57699672897307,Downregulated,False
RORA,bladder,0,SMARCE1,SMARCE1-202,3.580565596069211,0.08233369683751365,0.9176663031624863,uterus,0,RORA,RORA-203,4.057311852482259,0.8982231667979244,0.10177683320207564,0.0,0,False
SAPCD2,bladder,0,REL,REL-202,3.580415980539502,0.20207774798927622,0.7979222520107238,uterus,SAPCD2-201,E2F1,E2F1-201,5.375433119185562,0.7774861475648877,0.22251385243511235,0.0,0,False
GNE,bladder,GNE-201,ZNF410,ZNF410-211,3.578103748392724,0.0,0.0,uterus,0,MTF1,MTF1-201,7.011418765548213,0.8828063778406819,0.11719362215931806,0.0,0,False
SCARB2,bladder,SCARB2-218,GTF3A,GTF3A-201,3.5754112327725096,0.19838451841262147,0.8016154815873785,uterus,SCARB2-201,ELF1,ELF1-202,3.885264287855652,0.8633901552880464,0.1366098447119536,0.0,0,False
ESYT1,bladder,ESYT1-203,SF1,SF1-213,3.5737160973921664,0.09297414740131342,0.9070258525986866,uterus,0,LRRFIP1,LRRFIP1-201,3.849276174383479,0.8280061504985488,0.17199384950145125,0.0,0,False
CEP57L1,bladder,0,NCOR1,NCOR1-219,3.56812684498784,0.08747333130143244,0.9125266686985676,uterus,0,ZEB2,ZEB2-218,4.687376322547762,0.9016025852403876,0.09839741475961239,0.0,0,False
SCX,bladder,0,SCX,SCX-201,3.567768531384844,0.08747823006759753,0.9125217699324024,uterus,SCX-201,PBX3,PBX3-204,3.829533096316033,0.7941886323155887,0.20581136768441133,0.0,0,False
AMOTL1,bladder,0,EWSR1,EWSR1-221,3.565715761627037,0.08685942800656023,0.9131405719934398,uterus,AMOTL1-203,DR1,DR1-201,4.196286483436396,0.8861563631300473,0.11384363686995269,0.0,0,False
NCAM1,bladder,NCAM1-225,NR1H2,NR1H2-201,3.5638294734604354,0.133041903343366,0.866958096656634,uterus,0,MEIS2,MEIS2-206,4.237603300856085,0.9131074671095156,0.08689253289048438,0.0,0,False
UCKL1,bladder,UCKL1-202,HMBOX1,HMBOX1-209,3.5633827269443503,0.08756227818952593,0.9124377218104741,uterus,0,RBCK1,RBCK1-214,4.908820871606755,0.9061824109300257,0.09381758906997428,0.0,0,False
PZP,bladder,0,TWIST1,TWIST1-201,3.5614660937329,0.07141830206311557,0.9285816979368844,uterus,0,STAT2,STAT2-211,4.81451536791466,0.9166054734165561,0.08339452658344393,0.0,0,False
DDX42,bladder,DDX42-202,HINFP,HINFP-205,3.5605992626097778,0.08147420750606073,0.9185257924939393,uterus,DDX42-202,VEZF1,VEZF1-202,5.2999651008918685,0.0,0.0,0.0,0,False
SLC31A2,bladder,0,PPP1R13L,PPP1R13L-203,3.560338925925504,0.11988980018366638,0.8801101998163336,uterus,SLC31A2-201,MTA1,MTA1-211,4.002324875563804,0.8888335557724614,0.11116644422753863,0.0,0,False
PHKA2,bladder,0,SP100,SP100-204,3.558173825874108,0.12795214441877184,0.8720478555812281,uterus,PHKA2-203,ZSCAN18,ZSCAN18-210,4.207517321193669,0.9286173633440515,0.07138263665594846,0.0,0,False
ABCF1,bladder,ABCF1-206,CXXC1,CXXC1-217,3.556818794323071,0.11307322242682742,0.8869267775731726,uterus,ABCF1-203,VEZF1,VEZF1-202,4.007085961206337,0.0,0.0,0.0,0,False
TEX2,bladder,TEX2-201,NR4A1,NR4A1-215,3.5553593689231486,0.18747700672298992,0.81252299327701,uterus,TEX2-209,KAT8,KAT8-204,3.9410481652566194,0.9152039073158986,0.08479609268410138,0.0,0,False
NDST2,bladder,NDST2-203,SRSF2,SRSF2-206,3.551983721153156,0.15870679224030732,0.8412932077596926,uterus,0,LDB1,LDB1-202,4.017875828069432,0.905389324554418,0.094610675445582,0.0,0,False
RBCK1,bladder,RBCK1-214,TRIM27,TRIM27-205,3.5518349887145457,0.08349496628798371,0.9165050337120163,uterus,RBCK1-214,MEF2B,MEF2B-201,4.1174626193828905,0.9288698805628918,0.07113011943710823,0.0,0,False
FKBP5,bladder,0,PIAS1,PIAS1-201,3.550580622004296,0.13691737288135591,0.863082627118644,uterus,FKBP5-201,ZBTB16,ZBTB16-201,5.607875715891546,0.8818350615334936,0.11816493846650644,0.0,0,False
USP18,bladder,USP18-201,OSR2,OSR2-203,3.550465035488996,0.011106216271495774,0.9888937837285042,uterus,0,EBF2,EBF2-203,4.164412837233751,0.8198388766371125,0.18016112336288748,0.0,0,False
TLN1,bladder,TLN1-205,ZBTB38,ZBTB38-220,3.549538600471557,0.08934855403348549,0.9106514459665145,uterus,TLN1-201,NACC2,NACC2-202,3.868488391950532,0.8485351245001725,0.15146487549982746,0.0,0,False
ZXDC,bladder,ZXDC-203,MTA1,MTA1-212,3.547485195259427,0.11972904845385417,0.8802709515461459,uterus,ZXDC-203,ZXDC,ZXDC-204,3.94270661862518,0.8835875230977137,0.11641247690228629,0.0,0,False
ZMIZ1,bladder,ZMIZ1-203,BHLHE40,BHLHE40-203,3.5463999822433583,0.2553193998867711,0.7446806001132289,uterus,0,ZMIZ1,ZMIZ1-201,3.89788611223691,0.9182915645173858,0.0817084354826142,0.0,0,False
COQ10B,bladder,COQ10B-201,ABL1,ABL1-203,3.5463823037331825,0.11912026618436855,0.8808797338156314,uterus,COQ10B-201,LRRFIP1,LRRFIP1-202,3.999636953382197,0.8604855785065638,0.13951442149343618,0.0,0,False
INPPL1,bladder,0,RUNX3,RUNX3-201,3.54335707506642,0.2160103015344994,0.7839896984655006,uterus,0,CC2D1B,CC2D1B-207,4.082526134889793,0.8927325747612785,0.10726742523872146,0.0,0,False
PHF11,bladder,0,HDAC1,HDAC1-206,3.539300213708376,0.09321292700396275,0.9067870729960372,uterus,PHF11-212,APBB1,APBB1-204,4.54722277343745,0.9201194424185714,0.07988055758142865,0.0,0,False
TMBIM4,bladder,TMBIM4-209,NR2C1,NR2C1-202,3.5385054452740525,0.09524254166861203,0.904757458331388,uterus,0,CREG1,CREG1-201,4.309421855580863,0.7853330803307763,0.2146669196692237,0.0,0,False
DLC1,bladder,0,PPARGC1B,PPARGC1B-201,3.538225686107183,0.2320901367717057,0.7679098632282944,uterus,DLC1-209,ZEB2,ZEB2-218,4.150810424422969,0.9016025852403876,0.09839741475961239,3.00147975192493,Upregulated,False
HEXA,bladder,HEXA-202,NONO,NONO-211,3.537245284189765,0.0924461528944219,0.9075538471055781,uterus,HEXA-201,USF2,USF2-214,5.96055952058812,0.9206851631776214,0.07931483682237861,0.0,0,False
EHMT1,bladder,EHMT1-209,PA2G4,PA2G4-201,3.536378869928621,0.131462172875688,0.868537827124312,uterus,EHMT1-217,HMBOX1,HMBOX1-209,6.00078565940599,0.9124377218104741,0.08756227818952589,0.0,0,False
NR2F1,bladder,0,NR2F1,NR2F1-201,3.5360983678531417,0.135900313617722,0.864099686382278,uterus,0,NR2F1,NR2F1-201,5.872720562931949,0.864099686382278,0.13590031361772203,0.0,0,False
TMEM14B,bladder,TMEM14B-212,ADNP2,ADNP2-201,3.5359144629356694,0.14468431102056475,0.8553156889794352,uterus,TMEM14B-202,EID1,EID1-201,4.778731891044462,0.8925497458720738,0.10745025412792619,0.0,0,False
ACAA1,bladder,ACAA1-212,SMAD3,SMAD3-207,3.535715416379833,0.11603085531316204,0.883969144686838,uterus,ACAA1-213,HDAC1,HDAC1-206,4.017766032222772,0.9067870729960372,0.09321292700396278,0.0,0,False
CRBN,bladder,CRBN-209,ZNF76,ZNF76-201,3.5343391182328032,0.08723640653814878,0.9127635934618512,uterus,CRBN-201,TTF1,TTF1-201,4.06188346887511,0.8855822517135774,0.1144177482864226,1.91187734523567,Upregulated,False
PTK7,bladder,PTK7-216,PLAGL1,PLAGL1-204,3.533979388559529,0.17121343623184998,0.82878656376815,uterus,PTK7-218,NONO,NONO-214,5.760495201617903,0.0,0.0,1.92460065314775,Upregulated,False
IRF9,bladder,IRF9-208,JAZF1,JAZF1-201,3.5337584820054087,0.06337432992479831,0.9366256700752017,uterus,IRF9-206,IRF9,IRF9-210,4.995312107848812,0.8772497655706465,0.12275023442935351,0.0,0,False
POGZ,bladder,POGZ-214,ZBTB10,ZBTB10-202,3.5324143935723904,0.07975187317962516,0.9202481268203748,uterus,POGZ-202,ARID1B,ARID1B-214,3.963306712947855,0.9329471086793263,0.06705289132067371,0.0,0,False
COPS7B,bladder,COPS7B-217,ARID1B,ARID1B-214,3.5318697037363664,0.06705289132067377,0.9329471086793262,uterus,COPS7B-209,MBD1,MBD1-224,4.3468516541321165,0.8934430799127124,0.10655692008728757,0.0,0,False
RPL4,bladder,RPL4-213,TRIM27,TRIM27-206,3.530875285027145,0.0,0.0,uterus,RPL4-215,PBX1,PBX1-220,3.83069611956422,0.9662146152886893,0.03378538471131065,0.0,0,False
RPS20,bladder,0,KMT2B,KMT2B-202,3.5305214092924926,0.1153441469942306,0.8846558530057694,uterus,RPS20-210,MECP2,MECP2-205,5.780051817129677,0.896202061472746,0.10379793852725405,0.0,0,False
NAE1,bladder,NAE1-218,ZBTB44,ZBTB44-205,3.529937962199104,0.11581971192749638,0.8841802880725036,uterus,NAE1-210,APBB1,APBB1-204,4.178536347440259,0.9201194424185714,0.07988055758142865,0.0,0,False
